id,name
MX7zpIK2vMAE,Student Advocacy & Representation
lMSn67E7zJbK,Technology Infrastructure Upgrades
O6VFzaHyBAx6,Digital Literacy Programs
9CJ6SUitgxgm,Website Development & Maintenance
GVkoXOPzZ447,Faculty Professional Development
XPagWGTPXsDo,Building Maintenance
8Q5euko17QE5,Public Health & Safety Programs
EBJvTLJHAHOH,Human Resources Services
2bgtne1lc4A8,Student Housing Security
pFkswDkClN3Q,Graduate Student Support Services
X1fOuwVkEW4Z,Pension Contributions
IbkjVGvvvpOE,Employee Recruitment Costs
e7H1C69MGMBr,Admissions Marketing & Recruitment
Tu8jAaS5dcs3,Sustainability Research Projects
lv3wapzsb4JA,Campus Events & Activities
FKKGYwDFObm2,Seminars & Workshops
ydSZ2l3Aqdr8,Student Testing & Exams
o0CLGaSdIvXk,Faculty Research Travel Grants
OA9CNTsz63g0,Legal & Compliance Services
v9tsarMtZSD8,Student Clubs & Organizations
heTGNv8XzJRn,Campus Utilities
4i4ufJJic5be,Continuing Education Programs
rkcVdEisOfTq,Sustainability Campus Initiatives
xBPj1MF6iXtJ,Digital Literacy Programs
BClt2NhPqkiA,Security Services
XGELjvgnLzYI,Student Emergency Fund
EY90jw3YXikr,Laboratory Supplies
SnghH9k5URVL,Internship Programs
kBQqs7eiqLWW,Staff Salaries
38mMxhhHglDW,Campus Printing Services
uGJwccLdXEEq,Research Collaboration & Networking
cU85v5jWjMN7,Student Orientation Programs
pvjmSCfu5fKe,Corporate Partnerships
ZCMVcn7jWhb6,Community Service Learning
xEluBFYpatXP,Grant Writing & Management
OLUXPJcrFUQ5,Endowment Fund Management
JYFotybjuonY,Digital Marketing & Social Media
tqqatS7zyVoW,Sustainability Campus Initiatives
zsL7LEr8nRcP,Sustainability Education Programs
OxL29Qwn4w7v,Counseling & Mental Health Services
OV1RRM4zoQOw,Business Intelligence Tools
wQnlFZS5Z6El,Technology Upgrades
WkCM9ySMS0vU,Classroom Technology & AV Equipment
baLPiSC7oS3w,Press & Media Relations
Qa9t2oWbxGKJ,Faculty Research Lab Supplies
0GSv9mFkGaqS,Research Publications
FtWsnGlPXWTf,Graduate Fellowships
DkbFK6xMJ3S1,University-Sponsored Conferences
rgGMC8LDi8B3,Faculty Research Lab Supplies
3Y5H3tg6sYsr,International Student Support Programs
tee4w3g4mrz5,Student Clubs & Organizations
AMjNhvqGKkhF,Student Clubs & Organizations
sHdtzzFpJGu3,Faculty Incentive Programs
PUoS8eTuHggc,Campus Landscaping
UCJcgLUxhBpc,Student Travel Grants
NcrslDTEKr8O,Work-Study Programs
IaALzdf0g80r,Public Health & Safety Programs
f4aSOlmsbNpk,Faculty Office Supplies
KXNYM2kVHHG8,Student Research Funding
0Rqe3hjFtX5D,Tuition Fees
lmyZkRVZf6By,Campus Events & Activities
3hqErePMosXx,Public Relations
JtYkXOzLL9se,Tuition Fees
4mKzhw17J2SY,Library Digitization & Archives
78kzhaQODDdF,Diversity & Inclusion Programs
92QOmGxiw7vp,University Strategic Planning
WV11KdAmgkRa,University Audit & Tax Services
cwiSNr7Upyv3,University Audit & Tax Services
61N3kFHxMfFm,Student Campus Jobs
XAvd7Zy5owNW,University-Sponsored Conferences
AtVM5OXyMs25,Cultural Programs
xhq1CUpQxaCD,Environmental Sustainability Programs
5IzdH5RYVcUR,Data Storage
JIsBq6mkwPn3,Audit & Accounting Services
FdqAv5dsdIup,Graduate Student Support Services
mrr9X5Pzbe1c,Grant Writing & Management
de23GAQYHrYd,Academic Program Development
bFnKgLUs0Cn2,Study Abroad Programs
aJrjzRlOoTY5,Dormitory Maintenance
hMYrZWwnIIPA,Student Scholarships
oF0rZ4rpUZWm,Non-Academic Student Support
gOaaegk5JTgC,International Partnerships
oXLPSh5UNDeY,Community Service Learning
VdkBXN7aj5fA,Community Outreach Programs
mO0IVfJzD3Bx,Visitor Accommodations
kzDngfxu84Uf,Pension Contributions
9vNaBYyScOoI,Curriculum Development
S17jU6f6eqVO,University Health & Safety Compliance
eBbKbWpizdp3,Catering & Food Services
FUCzELnj0rEx,Digital Marketing & Social Media
G2a5FBOXSWeV,Disability Services
nEqBe9XlINdZ,University Research Ethics Compliance
fws0VH6EMu0r,Building Maintenance
T3dESOh2f9j7,Internal Communications
QFzKGDi7HdZP,Continuing Education Programs
awrQEyZ8HQ5E,Public Health & Safety Programs
QkJYQCD9J1Oy,"Security Technology (Cameras, Alarms)"
yiVKwLrQJ7OU,Academic Conferences
Xa7JxXhaqsbf,Faculty Research Support
M8l84g7Hy22O,Technology Research & Development
k78QYfx6c3SN,Campus Food Sustainability Programs
Oftzy31LFDY6,Student Scholarships
MloWvuwF1r7Q,Academic Journals Subscription
s741R7SrP3uX,Online Course Platforms
sXpGNiFgLGjF,Internship Programs
bJKGmLzqioIj,Civic Engagement & Service Learning
NZp9t4rEAJy4,Student Tutoring Services
w20GLeDNwJ23,Athletic Programs
XibwGBIIwCJK,Building Construction & Renovation
JQPL5nDngXie,Student Tutoring Services
0TipjTobe5Cg,Technology Research & Development
VoGV7K7dHnZs,Faculty Research Lab Supplies
aST6FwhncSJQ,Campus Landscaping
zEBFwxm01tzx,Cultural Programs
b41CjdDZ8PA0,Data Storage
HSLI72PtBmvo,Tuition Fees
ef2BIeYpSk3N,Corporate Partnerships
bdDA7EGpYdCk,Student Enrollment Systems
CrWWwrwwYCGQ,Student Housing Renovations
wG3pqjp5BpFI,Writing & Learning Centers
L3z1DW1KsByN,Public Affairs & Advocacy
vS22kGRXXkmt,Emergency Preparedness & Response
iW6LUb6LXEkM,Employee Recruitment Events
5P0rQGZZG0sh,Employee Training & Development
3fVIR0fqyQ6Q,International Student Support Programs
bbMkhco1Qeqm,Civic Engagement & Service Learning
ki41ux20B3hI,Disability Services
OIXDHCu5Ryi5,Student Health Services
B3vbdsIDOMaZ,Press & Media Relations
8vDQMpXscsU5,Student Testing & Exams
27ZbDW2WAjLR,Pension Contributions
ZXg4FpInBtBK,Human Resources Services
DkNw3QqzmsIl,Student Enrollment Systems
A3AOP7KdDuDM,Assessment & Accreditation Costs
hgCmhHAzA0hi,Emergency Preparedness & Response
Gj3rjlJphytu,Parking Facilities
9iA6HQd0EOFL,Graduate Assistantships
FGkXdHl8KfCe,Public Relations
Ij3QcRyfOTzo,Employee Recruitment Events
4NeHSGEGzOV4,Conference & Event Hosting
U9QJeUalGTuw,Legal & Compliance Services
QejhijwrvETB,Corporate Partnerships
yHJcpm2cjYEx,Counseling Services Outreach
Mzr9JM9g5nmf,Counseling & Mental Health Services
2ZMgCQuhIUCo,Data Analytics for Administration
HiSZM2ONqodH,Fundraising Campaigns
3sa63vi3IFzi,Counseling Services Outreach
H5HWBtj5JyPO,Faculty Research Lab Supplies
umTvzz7mTGu0,Student Recreational Programs
tjGRRj62dwQY,Student Testing & Exams
4G6N4FhPmegG,Student Internship Stipends
SVliaSXXbfGw,Endowment Fund Contributions
xGDdi8kZNfXr,Legal & Compliance Services
lJ7nuwjlCZN7,Student Research Funding
jcJjdxdPl5k6,Campus Accessibility Improvements
cr40K1QaroTq,Digital Literacy Programs
DQfQxINyUPFQ,Research Collaboration & Networking
DrzKufbTjucw,Continuing Education Programs
pC42iNCPcLX3,Staff Salaries
3w2MSHy7QwrX,Fundraising Campaigns
5VAskRAywFTO,Public Transportation for Students
Ex2t1K4EuX4Q,Student Enrollment Systems
2Er5c3QLA7Wl,Catering & Food Services
5srj9QLha00Y,Community Outreach Programs
LRbnZHKbUcxo,Pension Contributions
72X2DwquqkCx,Internship Programs
TYWKyrIT5r9B,Faculty Research Travel Grants
M89fv3qFh5qB,Student Research Funding
X4nrZQZmzFzK,Audit & Accounting Services
YMEQQvSvhVIl,Security Services
OE57ffFoZMRt,Sustainability Research Projects
dcv8c4Aaz1bZ,Internal Communications
ZTWqUrjU3EHM,Community Outreach Programs
TUrfyPvK7Dgw,Digital Marketing & Social Media
VH1nJQVkpiV1,Campus Event Sponsorships
dhV0fMOVgZ0u,Faculty Incentive Programs
iFpklBqYMtGD,Employee Benefits
kt3MZMllYjh8,University Legal Counsel
M9vkmCg8NCCb,Research Publications
GkonYhwBflpE,Campus Events & Activities
5uBiLNXKbNHE,Campus Landscaping
5oOWyHGT0x4J,Conference & Event Hosting
7cAo92zZrj9H,Academic Journals Subscription
uyouzVm6oamp,Faculty Professional Development
Kg30ILIMZ3Fb,Legal Aid for Students
jevor49EtEX8,Board of Trustees Expenses
8gQWuHS76oM1,Campus Recycling Programs
TLZgEjYyJiJg,Mental Health Awareness Campaigns
Ofxrv3sEhQEA,Public Affairs & Advocacy
amvEyCariw8q,IT Infrastructure
YQJqr8Dgz4hO,Campus Events & Activities
66heduXbpRXC,Grant Compliance & Reporting
2Fhgx0VHXEEN,Employee Recruitment Costs
KHXL8Yf8k3NU,Parking Facilities
GJsUESA2e5Rg,Environmental Sustainability Programs
xdeAq0ZNePyP,Legal & Compliance Services
smmHtzrcQFRm,Sustainability Research Projects
cQGfhXwpiokn,Faculty Office Supplies
y8hSLExSyzcj,Digital Literacy Programs
WH7kOFXkDxBA,Sports Facilities Maintenance
Ch2YQJXXYGmw,Student Internship Stipends
tczGujdmneLe,Student Recreational Programs
23xrERQHiHcw,Student Enrollment Systems
iVePm5IKXY4U,Disability Services
nXPYC7nqasmj,Public Health & Safety Programs
ZE1CLXYQllBs,Student Data Privacy & Security
6tsHo2HwqEW7,International Research Collaborations
BnbDjzeotdCN,Grant Writing & Management
AImiBWObkZf8,Technology Upgrades
2uroUWxLmhrt,Endowment Fund Management
OswMvZvecsF9,Cybersecurity Investments
o0lFu9B2GVSR,Administrative Supplies
DcgviVAeLYXC,International Research Collaborations
ygfMqG2M2QwL,Student Recruitment & Retention
VQamuiKbUsKF,Faculty Incentive Programs
EYisK8wGvOMb,Non-Academic Student Support
MJKp7BAmfai7,Departmental Budgets
xY3DTYlg59UH,Campus Utilities
9GlVluM5o2h4,Counseling & Mental Health Services
kmpbHtIEkPjv,IT Infrastructure
3rG9CKS5qMay,Employee Benefits
nxS6wcHqxWFU,Student Leadership Development
8MfsmMuWpIMp,Seminars & Workshops
FlJ4T0e3u3r8,Seminars & Workshops
yQUNIF7qZouP,Technology Upgrades
qW5OP3OtxhOW,Press & Media Relations
d76DYg8teKAJ,Research Collaboration & Networking
mnAV8dxanvwL,Counseling & Mental Health Services
O80RM2o014BM,Maintenance of Research Facilities
MkyF9iOMo1lo,Campus Utilities
BDi8SzBVJpOE,Campus Art & Exhibitions
hpOLEN8BbRDt,Public Health & Safety Programs
TlocAMBq0Blb,Employee Training & Development
yDl8p8DWIMFs,Student Loan Support Programs
1QW6VdhopCnt,Website Development & Maintenance
kE2aDGXjb635,University Health & Safety Compliance
rAFFMvkfC991,Legal & Compliance Services
tWPjLoLOnoIk,Seminars & Workshops
FQtQg3FH9N4F,Mental Health Awareness Campaigns
cgK3j9XL3q4N,Campus Event Sponsorships
YdKSgpTjI9ds,Public Transportation for Students
eL7hC8QgCIzR,Athletic Programs
KaA88L2Cotvn,University System Development
8t8zVfu5a0tu,Student Campus Jobs
bmX988D5hAza,Campus Accessibility Improvements
C5rsNNDwbzql,Academic Support for Underrepresented Groups
c8K9n3pNKvgZ,Student Financial Aid
l49SuE9yzyTh,Student Data Privacy & Security
hErlwEhnXTYC,Student Dining Services
WUkISuTZfyxd,Campus Housing & Residence Halls
rYrQ1YugQGx0,Research Collaboration Platforms
pyeBqFsqOa8F,Website Development & Maintenance
aD88XgDZFWCl,Employee Recruitment Costs
EMqnCThHmRJs,Employee Benefits
gtB00fKy5Dhd,Library Digitization Projects
Wy9IJSuKc2mC,Employee Training & Development
oDTKkXk6JTvv,Internship Programs
6s2TQcWrAURB,Internet Access
IsLtHRPDXou9,Community Outreach Programs
CFcM7ZqSVahE,Faculty Research Travel Grants
KWIgBj8o1VR7,Website Development & Maintenance
YVgRBwLVvKP8,Business Intelligence Tools
4J1LVtDXuKaD,Faculty Office Supplies
e7OCoKbHaSiQ,Counseling & Mental Health Services
WmjtIE6sBcYp,Seminars & Workshops
oJNefvSe6q7G,Campus Environmental Health & Safety
YzPi4yWcoJ8l,Campus Tours & Information Sessions
kFGXH7HuLhID,Campus Food Sustainability Programs
uGPIgLrESJx8,University Strategic Planning
xswknoJ0m9Gh,International Research Collaborations
W3enlhohyMfm,Environmental Sustainability Programs
aZEZ7DmRMxuV,Employee Recruitment Events
oh7auLrTmlTR,Data Analytics for Administration
Xzp1vAyU9FJ7,Faculty Incentive Programs
dHhgWdhslFw6,Disability Services
TRr21yEPhiKe,Sustainability Certifications
XWuFJiv6ULBH,Public Affairs & Advocacy
qVdxITTPPH9w,Online Learning Platforms
z5dZoDXfLjZk,Research Collaboration Platforms
g5i2JFuordW2,Student Recreational Programs
8bftXwq3ds9v,Digital Literacy Programs
I1meXXufB2FP,University Merchandise
04aGKZJjN7CA,University-Wide Surveys & Assessments
1gqxFMNeq6gy,Graduate Fellowships
6AhHXF8r0eTr,Internship Programs
pTjPcmxuCHKu,Student Housing Security
V2RLF8LLwAnU,Campus Utilities
U9BundQOXEDX,Sustainability Education Programs
QlSZNm9vRONI,Public Affairs & Advocacy
wWDecg1H98La,Student Housing Renovations
RQEkMjJzraoW,Public Health & Safety Programs
xyhvoCwx1yf1,International Student Support Programs
TGaGz3HgQ8SP,Employee Recruitment Costs
06SGFdfcV3fi,Research Equipment
BH2xO12BlBYS,Sports Facilities Maintenance
8vHvVLbCN14r,University Strategic Planning
deJQNPU533qk,Capital Campaign Fundraising
QCTQb7EjdwLT,Cybersecurity Investments
VqNdw8Rr9AZ9,Public Transportation for Students
0cEWI6jRabRR,Staff Salaries
Q3tlTTYFIZi7,Student Loan Support Programs
Z93B1QJLUkgL,Disability Services
Wp4G8YiRCkle,Counseling & Mental Health Services
j3lqXoIYMLWa,Faculty-Student Research Initiatives
ks831ICUXudG,Internet Access
HeKUDxRWBcpA,Student Emergency Fund
ruAsdtOzk3j1,Disability Services
SoY930VmGVUu,Business Intelligence Tools
M7me6A1DEhIs,Internet Access
XmpEMo5JTffJ,Student Emergency Fund
kYY2NDfCcjK0,Campus Safety Improvements
Gk09Jsvzrxjn,Graduate Assistantships
9Vu9PpZnVoVH,Student Disability Services
TWIMQ2NV85EN,Campus Printing Services
XhJ4qzeOiVnO,University Health & Safety Compliance
8OBfBSUd40cy,Continuing Education Programs
AH5CDuQbPnXo,International Research Collaborations
7tvrwoYKwkEQ,Retail Operations (Campus Bookstore)
KcZfHtZRTlfh,Laboratory Supplies
nhyyz2rOy6ds,Student Housing Utilities
LqCIBrwgdX69,Board of Trustees Expenses
qoqixWrqCphv,Audit & Accounting Services
rewgURZyV3TW,Website Development & Maintenance
6LFK5VevcgSY,Instructional Technology
yhYrFZ41ab23,Faculty Salaries
yLtLAG2WsNtD,Sustainability Education Programs
YTU4ABpJvKd6,Public Health Programs
EaEWNsxhIljF,Textbooks & Course Materials
EA6271HbQXrI,Building Maintenance
bFUCx5ntbF9N,Administrative Supplies
KKLsWoT9n5hc,Cybersecurity Investments
9wn547vV7o7S,International Partnerships
iNOOwwbFUfdU,Public Health & Safety Programs
fBsmCEcGHnwr,Tuition Fees
byrG87tFK3XH,Fundraising Campaigns
fKa0W9A59zie,Faculty Salaries
rqyp93e1k4Um,Diversity & Inclusion Programs
DmvCaJQeLGPa,Grant Compliance & Reporting
1VcimUvin88n,Campus Environmental Health & Safety
0kOfAhU91QnR,Student Research Funding
odMW1c3TXlcO,University Health & Safety Compliance
iHxsxaDIM81V,Public Health & Safety Programs
z89tnH5R3mJA,Staff Salaries
lSDVSkZEXzsM,Dormitory Maintenance
5nJo9p7t61Yq,Student Research Funding
HepmHqfVgDSY,Legal Aid for Students
LZ2tgrxWxXQH,Student Clubs & Organizations
WgflBx1n8v6V,Faculty-Student Research Initiatives
4sJ83eHOgJPP,University Audit & Tax Services
5tSb2EYAkxtW,Student Recreational Programs
o2N8DeYMuqW5,Textbooks & Course Materials
IErNdXTvcNE5,Study Abroad Programs
N8xBtyIJoZcl,Campus Tours & Information Sessions
hLIyRpVeD5R8,Capital Campaign Fundraising
xUfXHt3R6TRQ,Campus Accessibility Improvements
Y21zJuPdIF6g,Work-Study Programs
3rAUJToJVXke,Student Emergency Fund
NCOyyETFwuhj,Employee Recruitment Events
0mspi1kPdmai,Student Tutoring Services
tdQleTXm0gbE,Student Dining Services
ekddy0LO706r,University Legal Counsel
6FKzIzMBoY0u,Academic Support for Underrepresented Groups
4SdfCqule9bP,Building Construction & Renovation
plDYCO9AhYC1,Library Digitization Projects
aRRifrDzOneE,Human Resources Services
Ldes0iIciL0b,Grant Compliance & Reporting
HXfuPHljPLt6,Business Intelligence Tools
8zWkogfLr8sZ,Public Relations
zQK25TeDVno0,Grant Writing & Management
xhnmy4pxy0x2,Student Housing Utilities
EUAE7nu2PGhZ,Online Learning Platforms
CJHoZKJvgLhs,Faculty Research Support
FtjgZWDA3VgA,Cultural Programs
Bi6akO6lKll4,Student Tutoring Services
LbGTtJBxxpL7,University Branding & Advertising
UXYVyW9KsJox,Employee Benefits
SB9luNA4kIuY,Campus Printing Services
8YM9AGadMIMe,University Legal Counsel
v9tClMNTQ6ZM,Software Licenses
K5SWRllODXzI,Academic Mentorship Programs
3U4GR0EbTLyO,Board of Trustees Expenses
SW5CS7HmgfMb,Administrative Supplies
O3g0pdZGLn4K,Tuition Fees
tjvijkcAS9bR,Human Resources Services
QN8h7vclByQH,Library Resources
f937gw63EK8q,Staff Salaries
RWLZhjtICjAv,Technology Infrastructure Upgrades
IJDAcMRP7WIJ,Legal Aid for Students
DSO2KAHkDCzw,Digital Literacy Programs
8p5QeiEGcJMq,Student Disability Services
BwR0QCRhFIPR,Research Collaboration Platforms
BfJe3OvDZRB5,Disability Services
7qFMwTWeu003,Student Housing Renovations
Hcd8yYvPFcpj,Work-Study Programs
PTQJHqBciYwC,Software Licenses
XW5lGQNNsLsy,University Governance & Leadership
XR9NsRvmMY5n,Graduate Assistantships
7jMlojCpTN7r,Sustainability Education Programs
LxtcY2ZBDDDG,Technology Research & Development
1xxZCoadz22v,Technology Research & Development
TKFXLuM4RkJA,University Network & Connectivity
Cwo6sdJNvBYv,Campus Food Sustainability Programs
Lq46o3ddz5Ep,University Research Ethics Compliance
W9RKJDWcbk6H,International Student Services
p0fCdl0fYI4N,University Audit & Tax Services
ELbmP2AADxhr,Student Financial Aid
hdGa2ad2bV0Q,Administrative Supplies
rQ0UfQZT3wfu,Athletic Programs
McRm0lcKkan7,Student Recreational Programs
9Qfvf1c3IeLa,Classroom Technology & AV Equipment
j2NtdKwwCzSE,Library Digitization & Archives
VrGg8mLtqsCs,Campus Safety Improvements
uoYhBa0gDNei,Cybersecurity Investments
wxEXiKvgRmh7,Mental Health Awareness Campaigns
YE2ADLnx37I1,Technology Infrastructure Upgrades
uy1arV8sHyuY,Campus Utilities
3lI36FjZJkbD,Corporate Partnerships
LHO5e0tGBM8A,Environmental Sustainability Programs
JifovUoogaBl,Technology Research & Development
wphD79s9aT2H,Campus Housing & Residence Halls
OlM12YI3Cf4C,Fundraising Campaigns
ka3rzc01HhvP,Student Housing Utilities
2nO28nn3xpQI,Student Loan Support Programs
i0sLXe7IB5J2,Student Testing & Exams
p11G7AZrQ6tj,Student Leadership Development
xJoOAcmmF2sU,Community Outreach Programs
IR0BCz32opYu,Research Equipment
1FexjEEf25YM,Campus Event Sponsorships
z5GjF0KyklXv,Laboratory Supplies
DTP7ObCfTDZN,Faculty Research Lab Supplies
auPEd87dpF20,Campus Tours & Information Sessions
qrBchZ10KLwH,Student Campus Jobs
MkGDq2neTgiP,Green Initiatives
FNztkpEdng4O,Grant Compliance & Reporting
mvKKqE4Ap66A,"Security Technology (Cameras, Alarms)"
Ldg5kCeg9FGt,Student Emergency Fund
6bBhEA9P9nfT,Academic Journals Subscription
zgUmisI1Mk4d,Student Dining Services
ERNAl9CLr1ax,Campus Event Sponsorships
qsxJkYff4GiA,University Health & Safety Compliance
f97nY7ZzVS8j,Continuing Education Programs
EHydJOhdWJsx,Community Service Learning
liVP1WqeQ81Z,Athletic Programs
OKdXO5mNUK15,Diversity & Inclusion Programs
P95PYXGnfg05,University Legal Counsel
sGKeyDxbFw8v,Building Maintenance
6WVpHlvnqboz,Research Collaboration & Networking
gcDCaDnKLNCw,Virtual Learning Infrastructure
6KEikSCKbvxX,Assessment & Accreditation Costs
0N7fnmsCVyNd,Digital Marketing & Social Media
Rs4kBKv5HZDe,Campus Events & Activities
KxcPG9Nwm5tl,Faculty Research Support
gTpYBDcQdM3W,Grant Writing & Management
W9NsmwxDShM1,Graduate Student Support Services
W3otiCs6Orxc,Business Intelligence Tools
Bi3Ew4kpw9SC,Seminars & Workshops
1bFUMzeLL9cl,Study Abroad Programs
DGwXzGDIPFMP,Student Tutoring Services
V0yXWBBjaZMj,Campus Housing & Residence Halls
yIap6g8JhIjN,Research Equipment
hkISE00Rk2BR,University Merchandise
zWRpbfVR7jQl,Campus Event Sponsorships
3iunf46W2Ppo,Public Health Programs
Qb4rjZKg90cy,Campus Housing & Residence Halls
AbnR6swkb1P3,Green Initiatives
7uvz3jY8P899,Software Licenses
fngKbIbGEYfH,Public Relations
VXROGOQEAVlG,International Student Support Programs
YwCKMuRCf0M0,Internet Access
5WxbwVZtVyi0,Community Outreach Programs
50wfcTIepOrY,Campus Printing Services
klG02he1RXaW,Student Disability Services
yhTfl7rR8BOB,Sustainability Certifications
rYYq9nVLEQKG,Student Testing & Exams
gVOUYsAuTLrw,Disability Services
k3TdlZAXRJ5m,Research Publications
dryBcLrq27j5,Emergency Preparedness & Response
beQzJayUO0CK,University Audit & Tax Services
0I5Bx76fSUNg,Audit & Accounting Services
1laTT3wOuZK4,Campus Events & Activities
3AJ6eGeJQqYJ,Internship Programs
mmgDfqG714gE,Curriculum Development
GjOiEkm8ek9Z,Student Enrollment Systems
eztuTea4f3xe,Alumni Relations
1LBDvzKgG9zs,Cybersecurity Investments
ncbXk3qpYVDT,Campus Utilities
HAnEKKtsTayn,Capital Campaign Fundraising
dQRT0t4FKlKe,Counseling & Mental Health Services
CJwluXevGZQh,Faculty Professional Development
ix6FUBXr3W69,Disability Services
S88X7gnWibVg,Website Development & Maintenance
mBiQDP6N1JwG,Student Internship Stipends
SCGYCAmiGWhz,Software Licenses
1k7tcOCbdwo5,Student Housing Renovations
NsGXIpVIaA6N,University Strategic Planning
priHjK2UexsA,Retail Operations (Campus Bookstore)
c2GglKXM9knZ,Textbooks & Course Materials
y7LWhIl0QJ1K,Environmental Sustainability Programs
KKbpDZspyyvF,Emergency Preparedness & Response
UJgIe0T7te1N,International Student Services
c1hp1Bu9EXRe,Student Housing Utilities
DYuyha4sUpJN,Student Disability Services
